Modulation_Type,Bandwidth,Symbol_Rate,PAPR,Mod_Index,Spectral_Entropy,Freq_Variance,Phase
PM,12.782734939976157,3.9487780927322147,1.1327317952991298,2.644459810931851,3.5678723167681414,0.6441162024340118,59.59159255178086
AM,3.6779612642996327,2.5796002301477907,1.1072811985657471,0.43689469985943846,3.125010541959698,0.33192412017640915,5.429886904452975
PM,9.875985100792743,2.7610515508196007,1.4399831996814254,2.0501425513175455,4.009919761200863,1.1727559076505796,35.27141854450144
8PSK,19.157220716082293,4.642741205150066,1.8755181498823192,1.5406389945130812,4.377060682585997,1.5288618214680554,135.0
8PSK,24.35360957428786,3.8969406836518194,2.1938815016160573,1.0465111482674663,3.627580744362165,1.1432108005398813,45.0
8PSK,20.552257903611764,4.464686441298013,1.508275788699457,1.0405120358479945,4.147812558433798,1.3340014571317231,270.0
AM,4.675393927309419,2.001496038535797,1.26639715397669,0.5266745948041268,2.069962556113306,0.11481524319774966,0.9492700282487165
8PSK,20.961255719044537,4.6113669613037,1.7885283681804522,1.8341843464123242,4.136685526783409,0.8589730168742893,315.0
8PSK,18.30355332484371,3.1878309414738033,1.8307679889932444,1.5951111463273797,4.089754921780271,1.1785173012674948,315.0
FM,10.080872915526463,2.192496138886872,2.5250294556979576,2.78440041920215,3.2158230747492365,1.6573105203760803,20.17930199840086
PM,9.10557803307162,1.5675729904222322,1.0005862837704746,2.584947501307552,3.472457444686377,1.067586384886325,47.865046169637495
BPSK,4.34565946895027,1.215373376091025,1.131246459252411,1.076530104595562,2.8224744996395343,0.3643182317851337,180.0
AM,4.630478145566507,2.7155983685481564,1.8333750634374857,0.7103629053803404,3.7772475661421723,0.48083926457712267,9.351141346168895
OFDM,37.94342192407581,6.962015459925267,9.347319374376646,1.1218246059104975,5.7101667403378995,0.5145997950618801,214.0726477046071
FM,18.295781928970477,3.333132188569466,1.9492916283928243,4.469139724486569,4.484332054200253,2.4089382676585385,12.693415955400287
FM,16.953652977015796,3.8895896024678613,2.660585892094529,4.494426699481066,4.089964561699581,1.6091722881761479,37.10947587067537
PM,11.75357971694007,3.8667726417983013,1.5507685498968347,1.079315077911567,4.362666529136114,0.6604991188540813,71.83910036324595
8PSK,24.85802533553104,4.600536105489958,2.108945220697446,1.2720903515387918,4.07385649584107,1.2548847962561474,180.0
QAM,24.914258300809564,5.374181727725421,5.692734682215364,1.733854824968228,5.92259205796932,0.6140286196964502,190.18466341342457
FM,17.289249001860743,3.1304866381754985,1.9840255419755772,4.0008183858773965,3.1745697466509295,2.9628707754271906,17.35989045144256
FSK,14.169766527000005,2.3466777233264056,2.782153153830312,3.043500197001338,2.9670292651424726,1.7841547386582535,15.609526974455086
8PSK,17.896387299919066,3.3729078426221086,1.40320066864913,1.624405803249171,3.886558168709631,1.4123232109262922,180.0
QPSK,13.77101079484485,2.925278428179234,1.1641101569480976,1.392215285779316,3.7268324507906794,0.7174047997424629,180.0
8PSK,18.76374873649192,4.637298971435463,1.7483886276537803,1.9575793775866064,4.404540434927625,0.8511371968232423,45.0
PM,8.990947341947543,2.805198697046599,1.7733559228280718,1.2682145355421106,3.1872261482319155,0.5468607557792037,81.05159556332401
FSK,14.368292772448436,2.6545804472732897,1.6389606344312007,2.441291121803256,3.5883850748692683,1.237689182462808,23.141388949674333
BPSK,5.538687790890577,1.5024637593807313,1.3412304893224634,1.004390583254624,3.4265023725143617,0.25993607511289923,0.0
QAM,25.034017665501512,5.813258196545085,3.8971614220552775,1.1425455191448388,4.578584429261991,0.7705367559607734,40.36169168019514
QAM,27.56930433182248,5.569041520439603,4.133601282602051,1.5367562386668163,5.519441606124968,0.8719216035570851,121.39035913104135
OFDM,43.871943773956446,9.972442127291131,8.36254226317855,1.124316269058987,5.367557541922467,1.306523012830425,257.636947386822
AM,3.10637707057729,2.6530032751898434,1.5064712107035065,0.888716358976984,3.6869538703420934,0.45011472192651547,7.688739548066733
FSK,10.486681399943322,2.26254959857245,1.9314606477598044,3.834350522494738,2.693911319453006,1.725576718426467,5.074176467762274
BPSK,9.127659845433607,1.1393552582606905,1.1994902022806513,0.7831511700763176,2.0145216279194744,0.3707137762632241,0.0
OFDM,31.844392744854236,8.26595023130728,7.532690649890533,1.0464616622775456,6.407957729735953,1.5939197507616552,300.40971946899657
PM,6.659035158802479,3.9636259100225595,2.088114904813673,1.9000948733829248,3.3860246837478254,0.5189101227446983,70.22783140761607
OFDM,32.13686415467145,9.01796498873401,6.612947549039699,1.7921051826596106,5.741145690197688,1.5680923664868174,333.4616655623463
BPSK,8.503379720783927,1.2114489394055632,1.3823723270674564,1.0819733580414062,2.1642877173525097,0.5010701585421253,180.0
AM,4.519372636335687,2.5773979791069443,1.0289099866419567,0.7824651302900749,3.8936747722749545,0.2998111139571743,3.377099130255864
AM,4.727916752910492,2.0886624332781083,1.873939286199914,0.7408023485916273,2.843728683839056,0.36005536478883626,7.501480351701647
QPSK,14.125151537676274,3.133913227079397,1.8852625740541522,1.3214050001761586,3.67416386896759,1.2571618488220966,90.0
QPSK,15.387495793618973,2.207287853312518,1.5649608840529803,1.1925059331463375,3.7081448845725733,0.7784613062178917,270.0
PM,12.944314345690218,3.521730390472856,1.584647312793893,1.9712739861553725,3.8900314888480203,1.2897655362050648,80.94340512362626
FSK,6.022737987642167,2.7499164184554914,2.5600911296109192,2.745170119207361,2.520520260390805,1.7290511959281853,10.844673107787305
AM,4.520263375790327,2.4046836585852716,1.9632252863283775,0.315199875510451,3.3597988530492975,0.19328458072543175,2.207047037563238
FSK,12.759995213636714,3.4555740848186582,2.6532462153715537,2.31462993645995,2.8381039844904388,2.1898066033978347,18.174697595058596
BPSK,5.739793623257299,1.430395326874316,1.3155234744980908,0.9072597581945191,2.1455540170582448,0.7684579989084959,180.0
QAM,23.426737272170726,4.893444248348009,2.8663827285156898,1.100221684668651,4.297156958217725,0.4166583789024917,71.16243775772224
QPSK,15.353973554365282,2.7839340810312008,1.7867800518877623,1.564923785037977,3.635284049979204,0.5622540560658129,180.0
FM,13.007112716495936,2.9865884507897604,1.8330165760632569,3.843426961333328,3.294937675088431,1.2458078338330216,17.53645586804499
QAM,25.596330242867317,4.204192023419995,3.686704011455404,1.9229092642058225,5.744737055503704,0.7135484662782479,206.0368471632965
OFDM,34.00518904620607,7.010558970416384,7.952782914095223,1.7313560480957189,5.921450711208516,0.6890915627560966,158.16559572409696
QPSK,18.154232930477512,3.874871837593628,1.193547759074971,1.759432745675844,3.3134666623785947,1.1767246207299091,0.0
FSK,13.623431328997214,2.1942161707247587,2.7732460471261127,3.5322851438718437,2.7944858687559075,1.4040390052451965,24.491397118402432
PM,14.96554061393389,1.8925060283941821,2.063400853724934,2.3052371963945077,4.30845722028949,0.5924432119905407,46.812395490109
QAM,23.703512767932946,4.6384390209113855,5.833715316953237,1.1181159264922662,5.780299993252279,0.6195042424468404,17.099607102444505
QAM,21.008792622789045,4.4740081565798615,5.198915339834453,1.1547320089753024,4.650940086479684,0.5526988028867099,211.96892477355266
BPSK,4.615678826841511,1.2057829193827045,1.1109512968120174,0.8816118742181354,2.8026547438653324,0.20806697267692983,180.0
QAM,29.267161846317695,5.687039115416436,2.148738046933041,1.524504689720579,5.628054222605143,0.5408801280050174,322.9334560499582
BPSK,6.176359474598852,1.8269242308559326,1.2188495733800064,0.7170164084573061,2.2565075249806736,0.6463530539355007,0.0
AM,4.2138087013940595,1.984233512382664,1.5496386052865398,0.39153315346063683,2.756331159395378,0.21696458604389401,3.8842384674562727
8PSK,15.21024086872917,3.0470965414273,1.7710137073888879,1.3372800893038796,3.9958966523296855,0.8313351770760677,0.0
PM,6.299429995897308,2.612015859028771,1.6650302996582895,1.0172771126252111,4.001696960890425,1.038210572674196,59.84977132383071
8PSK,17.411371867483407,4.722193619569503,2.03773439561986,1.826862315916601,3.8413977750393253,0.8625574398456523,90.0
OFDM,39.79361102762543,7.793164976819456,6.240259959373722,1.1338014015014137,6.019841789369788,0.8521261400293689,315.9353858909209
QAM,28.1206420078965,5.85617659162825,3.051136284654233,1.1432527574440279,4.644951006085123,0.8825741597399681,63.03380142585511
QPSK,17.16263261793212,3.3027334151120256,1.433317499348624,1.3667702829009498,3.085257975421989,0.8573557852615721,90.0
OFDM,46.66249076319666,6.128862920960202,6.555451580637989,1.8484879781047932,6.878636730098446,0.583713266859861,252.45074307611046
PM,8.64290247475168,3.1066729813143037,2.215324131875065,1.5496751017607273,4.058031516100817,1.1358763087743518,61.0392396962543
QPSK,12.947044150386258,2.0732584447274496,1.8797826435449612,1.8250239530511831,3.3665604745696127,0.6854511387052112,90.0
BPSK,6.788417108105744,1.5176142907579415,1.3589542269628856,0.6718442069531111,2.6862207982231494,0.2888287261420738,180.0
8PSK,16.21673301617756,3.151030396123116,1.2000803333390355,1.5863376233146214,3.6896191611979168,0.9752433099676959,315.0
8PSK,17.48344827030136,3.795053978911138,2.1146144316402844,1.8249966113611122,3.7554722501581614,1.2975758014018148,270.0
FSK,14.00241509731128,2.594934633545072,2.3419303163741616,3.7768944269549,2.5815726327720827,2.0165837192630036,15.416230161944807
8PSK,20.517640185396395,4.808419096026529,1.0031579728257818,1.6299881135929963,3.9124578468548328,1.2050990617494575,270.0
AM,3.681455245010069,1.409798870428776,1.703007817737143,0.6170926071553442,2.467278196123381,0.2936074538677662,4.595584057771596
QPSK,10.859440267284295,2.5635045258218088,1.7525246262973408,1.2609996553175906,3.8143309123011715,1.319659146965964,90.0
QAM,21.02320377511286,4.673671689786466,2.273938657777631,1.8028202053414548,5.614012295691673,0.5920663601063447,93.4708441955367
QPSK,13.855924967768576,2.8252220582588805,1.5956166108421206,1.0602404968571704,3.175377124984962,0.7270395698035257,90.0
OFDM,37.42115059154621,8.888818238673853,7.036717474829292,1.0570721336070534,5.1108844923044625,0.5169696286599694,13.689362354161547
OFDM,47.75181125063344,7.1539536415318,7.3249051576946,1.2179771799519772,5.5076106741436766,0.6112026718297128,106.11740833782822
BPSK,5.63709190352985,1.8455611905103042,1.3567419391306452,1.170316580352311,2.045973992674666,0.3105917813832264,180.0
8PSK,23.15359479050288,3.0705563335020125,1.379991633573081,1.0285796904505236,3.5401669669309856,0.7795153041644138,225.0
PM,8.237018913064414,3.2900115699494457,1.743729473330926,2.8566336950868854,3.127485776220343,0.56656836440108,84.30731113481916
PM,11.71118288131538,1.5688880557019154,2.4065128382328975,2.543650111860932,4.146472226709521,1.4119296413470437,64.68918996541845
FM,12.594347259452876,3.8089497354215487,1.962526110210232,4.095466776406466,3.694453540713792,1.8704399737549438,19.437740936053267
BPSK,4.548834146264364,1.480644449757337,1.498603165373929,0.8283798390803967,2.1748409221562763,0.2130004503105008,0.0
FM,18.124241743837928,2.276900293769758,2.480548682018939,3.4279489834617785,4.486662058631246,1.060205582623981,33.709021988957545
QAM,28.408483295891855,5.353672595110056,5.520641433582551,1.8872733216425588,4.816328001799436,0.3962038936262692,226.9021160959877
AM,3.5317640321318806,2.12764556047206,1.1117471837624873,0.3514856042086839,3.356979886884024,0.1297658106143761,7.4316367209447955
AM,5.577668411705392,1.1617528795869567,1.1052602616987595,0.8916283503835578,3.006553439772526,0.2092211235352949,7.381569779852874
FSK,10.627050972700363,2.0909906892766443,2.7829826729278704,3.4905380500670575,3.463699648500873,2.4112653776952753,19.452771513566887
QAM,29.75693402334008,4.412028226532773,2.5678726927908184,1.1622828695337835,5.978884016032392,0.756575738428386,110.13223747734475
FM,12.221990306424988,3.758186580716779,2.5114816491474126,3.4967561307700215,3.4217867842549046,1.6828193131645162,32.97321993149437
FM,14.817440798981888,2.817948788276045,2.215031012141427,2.3166824638408983,3.212994174090057,2.9282219054926424,49.174709348990746
PM,6.388214736356992,1.9783617454728375,1.5452401315821356,2.183572967300991,3.500330511260607,0.9522671073360326,32.83734198509605
FSK,14.235086937027555,3.080072627952548,2.7852714969044605,3.782457227222019,3.7019150088324704,1.6327456393742399,10.3753242833625
PM,5.53792943727734,3.3378736523272092,1.767715955320805,1.3456477069939163,4.021096280620199,1.195065606062055,42.80972816477139
FSK,5.242695469893866,1.7580252316684961,2.7684864885094016,3.464057171295985,3.124205047306489,2.3555074150417266,13.786457191134678
OFDM,46.72489175712086,7.596911435852405,9.29849109902536,1.8447953083813706,6.993080544224602,1.9364069272604727,137.82504061357355
FM,12.924623928563758,2.9895624533317853,2.708186450785668,4.1689521671782845,4.5754255176227225,1.7598527459772042,19.87618577131812
PM,14.838729845448107,1.6655774711638267,1.866679454846015,2.97913662308809,4.0364289648195255,1.2397696316421931,31.925468674769157
FSK,7.137677448698141,1.876151025171934,2.930082198003528,3.6354813774601955,2.517699844661897,1.549066893679994,10.128381276343072
PM,10.668378313354667,2.6348364268752764,1.2842455876597214,1.5552361125633132,3.534151573536889,1.2854826858323043,89.35136601441417
QPSK,12.827807168775996,3.3587109190255635,1.9593041244452252,1.58105471893563,3.912526502472266,0.5142293709729475,180.0
QPSK,18.536026579600794,3.261987675887392,1.9340609993617295,1.5899129928812996,3.2405369025267494,0.7157172294481943,90.0
FSK,11.197113400129075,2.018547365134813,2.060557105799803,2.300313459566266,3.387059909665246,1.9626178143617987,26.75459214931003
BPSK,4.388199112255828,1.1986941736113452,1.065334516212418,1.1108540130819524,3.0321884053761305,0.6217617361274268,0.0
OFDM,49.05812539331133,9.522131110360263,9.83052457066512,1.3887954781271779,6.7555663199100495,1.6443120491103258,122.3902450922447
QPSK,16.826212498968076,2.2729046482437605,1.293775807001112,1.5003645764437872,3.679882535148473,1.426227657197305,0.0
FM,16.714130996720947,2.6200277003019563,2.5309389246428085,3.3133703621902235,4.713862365767548,1.7849010278029487,28.730880866262275
QAM,29.496576857097388,4.8367246438157006,4.184876813740369,1.5768954210424888,5.302176354756678,0.30171943862431105,303.3682817161207
OFDM,41.00723770880226,7.670098423864131,6.74622290715228,1.0369894953432175,6.37481733215979,1.9891057861657138,330.91438820278216
QPSK,12.64228916477634,3.886700380678886,1.9375175135019007,1.8394103129253105,3.098071766698241,0.5019952280064846,90.0
QPSK,19.62181693231614,2.4367652229055583,1.733146467924249,1.5190644174311942,3.3284822051960745,1.1062910100590244,90.0
QPSK,12.92294399278003,2.5369249242636034,1.4865802241472714,1.4740365084860794,3.3020527031679965,0.7637311580403687,270.0
8PSK,23.623705047453804,4.633558210849067,1.257140522412408,1.1892910349858012,4.309329018298098,0.8846743476922478,135.0
QPSK,12.214217867702533,2.756139567340304,1.853454227409543,1.8914183432526266,3.9966792508817934,1.4439042800150816,0.0
FSK,10.346077874911288,1.5020542772215701,2.6815784147024484,3.011945777370019,3.2320983640868404,1.6712447723414265,14.374345903719064
AM,3.048097033278091,1.1670915744324093,1.505048020011237,0.3200978121758433,3.557525216693996,0.20979406960181032,0.9789963734932405
AM,5.573428169424047,1.2486619507568568,1.9662705595916177,0.997073348306696,3.2122930334580015,0.4132440203439792,9.336870375518163
QAM,21.9341859914355,4.247879767825695,4.536649937285674,1.8046235556954313,5.9274461944482635,0.30475739932255996,148.92412083364962
FM,18.285592988743545,2.1245718973661956,2.520921779196191,2.86681615219691,3.149193918666251,1.9782051635093345,16.32613372816584
QPSK,17.412617996994534,3.684135529975019,1.3775686851477522,1.0133097972306437,3.2597359383744795,0.9678116995252769,270.0
QAM,23.820405856867414,5.0720967921342766,4.0970543498228675,1.1649823493583167,5.246099000160026,0.6074762097437785,290.85073259489747
QAM,22.863960795959024,5.826889492403841,3.344002536013554,1.7299073344991485,4.2944410114362395,0.40954517986925804,202.07304731838798
PM,14.405612874726362,2.92833558705571,1.636081677555921,1.0135898547982853,3.200120434161117,1.0786638850979875,59.6295024392243
QAM,23.35430651331066,5.182213639206924,5.0919390182838065,1.1234093499832853,5.418924607745832,0.9343382390909625,64.26091701792883
FSK,6.15603472670937,2.636603393084539,2.009045503919698,2.9434317211457497,2.9509482769067006,1.5387011830975077,23.578479747693414
QPSK,14.084130441702857,2.5491141586336554,1.2386350841181717,1.6270961110207207,3.0454286162580226,1.2888987370037086,180.0
QAM,28.284373961073392,4.426031966796256,4.837624163362223,1.4205838414318208,4.153607954331406,0.8267334745486321,274.3874047438014
PM,12.63969796766725,2.266893422808473,1.358663413608113,1.8801791114276585,3.4391847221668668,0.7170230539145074,53.94604543351436
PM,14.009024889891045,2.354587299084928,1.0129657322453702,2.034040862156923,3.7871819042266446,0.6198341827886356,44.09781440515754
QAM,20.367558246286592,4.979053373373361,4.121632493654252,1.688712060676124,4.07491253480027,0.7099524289633248,1.11529316814595
AM,5.916914071880674,1.931900067795535,1.6780677074684933,0.5937608013706752,2.5398369978256534,0.14218042604584005,8.590740160898969
PM,5.968936159228657,2.0345715275726013,1.0037329588524107,1.1439302996499858,3.952795152651157,0.7435476068578951,50.31072573851526
FSK,12.728995829388813,2.484496202074726,2.419464987390641,2.1716225568804424,3.6423920522220365,1.8710489067038276,19.273727548565684
PM,7.236002273870654,2.1182167031186188,1.8077208641875786,1.5826267823102693,3.220679526219576,1.494627918505732,84.02599364648461
BPSK,7.284442232853174,1.9526624749262833,1.1284799153957825,1.3161933311721665,2.68323531242462,0.5857892419448361,180.0
BPSK,9.192013719092657,1.009519978876181,1.0936574923216755,0.9234944125658091,3.2717626961796547,0.7030351593041162,0.0
BPSK,3.9956970316700495,1.8347024351965322,1.2707171470153773,1.126769755869576,3.21380911199837,0.3270478781522971,180.0
8PSK,23.59044262784156,3.223548211832407,1.1058170208352918,1.2770751756167102,3.8168488602007438,0.9411353540512015,0.0
OFDM,49.46708225585979,6.798365370898537,9.127408758128587,1.0442422102681168,5.2378053208376425,1.2726761254684436,359.85919301720116
PM,6.1194294017259985,2.099217290114736,2.4186877745859423,1.3014478120712885,4.114183462841498,0.5011080234076852,67.90272616051035
QPSK,14.71025279716765,3.6583835015067896,1.0807343452479312,1.3773321439100985,3.446038544973299,0.6239265596572167,270.0
OFDM,47.47971240297671,9.945432721557038,9.26669464932721,1.7298489027491883,6.177248279854629,1.6548624487698091,340.9319923892607
FM,13.398383941845093,2.662103387174879,1.5865661008342669,4.698890417817276,4.5387890474535135,2.2466864826029886,25.84326972856897
AM,4.293494164166735,2.411743713535066,1.3826386603333658,0.9812600255097299,3.3404063631128036,0.3639673332570358,9.193411447579827
FM,11.978206892621133,3.621066286429456,1.7434792429830412,3.37113035916263,3.2003708086649403,2.2467419569343297,28.740726536203
BPSK,7.745725268307891,1.6194322500312381,1.1470145613036866,1.3369591572436688,2.827529299062686,0.49391070393008196,0.0
FSK,7.835079067064768,2.556060609790346,2.5234868679119873,2.2504518658664674,3.031359586219803,2.242195330796524,10.918955864995752
8PSK,21.30630605982971,4.3423247066152,1.873972530457391,1.8659773170429443,3.892859443033638,1.4066319259638562,270.0
FSK,8.002741301269902,3.436315900423282,2.797828760283093,2.5797226573991283,3.5126030150304812,2.1331408247970822,15.787090906884483
QAM,24.142508558200994,5.253784293802897,4.0550126499188055,1.0187290490257912,4.823219156770743,0.7336140931663122,181.73690097497428
QPSK,10.858605906262671,2.61539590377448,1.4730475044615456,1.7367329458569931,3.743569130079674,0.9905433085716367,0.0
QAM,23.241699952981797,5.768218350127733,3.198271637558529,1.1369334121415111,4.337730834941846,0.954205904717373,163.73320966755307
PM,14.52922143555439,3.2956058631338374,2.1196612495331375,2.5184201952180345,4.293907314819435,1.451785462852208,56.74236867121965
FSK,12.38099377307776,3.430402586755412,2.472435792261124,2.552922470428711,2.904880428197355,2.407670875432971,12.582257684944683
FSK,7.318876210072263,1.9440096705049545,2.5731111822397432,2.3593145912052846,3.0991134996191834,1.5801028690085275,9.217761418923715
OFDM,40.737441088782475,8.683917178578202,7.934710866089553,1.506933806597194,6.322455008547188,1.7223582455074582,119.98354085367487
AM,4.390729881716016,2.0593338326590303,1.9675682819819396,0.9237534464365629,3.2187852619741073,0.115561387105239,6.122603408767345
OFDM,43.45610241746071,9.167505424919058,7.87071793787767,1.851897738445768,6.746081179635381,1.035227359763033,135.6677670214558
PM,6.971327218580505,3.818332102070903,1.649499889752059,1.3336406718320146,4.144097750128326,0.7191513724439852,38.6117565043113
FSK,6.274501209817473,2.5560346181625535,1.5082474312541332,3.4190413820076584,3.1920842507036555,1.8913696733424383,11.58011622230869
QAM,20.496239341794674,4.596588406119846,5.767448776366888,1.9834961831843296,5.649803215454267,0.3531987708114865,202.08781020367454
8PSK,18.758430112527627,4.76664229031099,1.2030738308059727,1.3372108724538063,3.645367120897138,1.3036245213506161,180.0
8PSK,19.53503984513012,4.440322099304016,2.041182945409591,1.7765593101109458,3.7416623569245613,1.0203992550174785,45.0
OFDM,34.07532519064,7.444944946285673,6.952182707441261,1.9957278554586684,6.566500680776812,1.7900256050166599,331.97288286623785
8PSK,16.759765675885646,4.517052138951085,1.0187337599526223,1.113230439210659,3.5295844583134977,0.8354451162811285,90.0
FM,12.788402804618284,2.2382543931701857,1.9094395329846159,3.941341257329014,3.7004060805592163,2.9222920482657795,15.239151857456829
QPSK,17.358820919073594,3.2274514921279516,1.0799526912442257,1.0653735704463037,3.3050092374967255,0.9302459965387463,0.0
QPSK,16.51459858069918,2.390215863451244,1.7041410963961696,1.77315074188893,3.1243193075956506,1.150806243362988,270.0
FM,11.928238172633467,3.818605662232309,2.409071923911025,3.772834601995136,3.1038453646417343,2.4966005567727967,29.130922105922327
AM,5.427543310339818,2.047592746744557,1.2636443132783142,0.31325799311425073,2.3210062558648286,0.44677386157831955,1.2357809563038868
PM,9.593764568438726,2.882293382016116,1.4116446354727465,1.6871085017390015,3.315310240578518,0.9604244891622928,89.5439945602442
QAM,21.354461955718282,4.92724394480112,4.873149952647639,1.1690635682030002,4.260337089139478,0.7302261241463082,82.91259135483263
OFDM,32.08448172377314,7.104547550696516,7.133544461170327,1.87317735439109,6.106802542141175,1.4124854312680994,132.14328861601496
FSK,12.185623129848262,2.659457302397229,2.442215213673121,2.1880883590022107,3.7842569566768804,2.2008791429151615,19.762288345586192
PM,6.6863790769939975,3.2166434650854168,2.4444726664782412,1.6200179291398418,3.022938471101264,1.234867466969133,30.418819467367623
FSK,5.563012521035699,2.805529459743754,2.0657762166347258,2.4066813074334656,3.8473875997807436,2.1701196075049207,13.511014153581502
BPSK,6.692288474381611,1.9023757937295045,1.0341245186174306,1.4055286693572193,3.0931669089338714,0.6619068973636806,0.0
AM,3.5632700067149314,2.8505235986648163,1.1240514484731334,0.7049462844626688,3.565385099385076,0.1925128098018318,6.987902112847772
QPSK,16.24649059018257,3.709143613791959,1.2323200601767152,1.4440206802562239,3.620652236979387,1.4151462573581015,270.0
QPSK,12.125731581732275,2.468901015522581,1.3266126802617944,1.281786620420679,3.590138785562239,1.3856202642547455,90.0
QAM,22.41526558954359,5.727505700140169,4.528183156590053,1.2189621249879017,4.723333074333007,0.8529753647178477,266.01522533536115
FSK,11.399038370308839,2.1121439904464676,2.1184038889505996,2.891449969583719,2.952925264621895,1.644375574167232,5.182827974179614
AM,3.3927297697731564,1.4838924731762315,1.1578290224491399,0.6936409982302011,3.197566237954507,0.3344688240531189,6.418898092248384
PM,14.582629271861368,2.381134965091488,1.425928606701357,2.293663085674289,3.953871165813607,0.6124680389042146,85.6055270820471
8PSK,22.64416414690595,3.718635352367139,1.3138439703469307,1.1112718960858023,3.7745187147629604,1.6934311455262963,0.0
QAM,28.027823300425695,5.917018257106967,2.3159654071836693,1.1646944257349936,5.855931383988569,0.6951875771619633,228.5457139461038
AM,5.443286204368592,2.034488430340168,1.82612945831933,0.9937492828632333,3.2934535685395243,0.31152543353387907,3.651578542652266
BPSK,4.114167411600087,1.319215462078431,1.2789724318544848,0.518167820927167,2.6560260574448415,0.6534817275655621,0.0
BPSK,3.45191265109834,1.8360291407276985,1.308636934231681,0.676578972489464,3.2094574708747903,0.5948776828923275,0.0
BPSK,4.091217142309338,1.8352555942087403,1.254503325821871,1.0570190766436607,3.3252378727966216,0.20949836987185635,0.0
BPSK,4.131052873018705,1.0300378130881456,1.3290780783121998,1.1338794681883209,2.3162028543934783,0.2896438669320169,0.0
QAM,29.53241413318642,5.387009057249483,4.341715313860317,1.3224868718050944,4.866086395817579,0.36258411683944536,359.3346796998005
QPSK,16.21453156828228,3.1755343904557645,1.5043143720331726,1.257427427674696,3.2263904034597335,1.0495324571892244,0.0
AM,3.223412396605607,2.1216272063207002,1.9198120482102392,0.9314174809038838,2.0216566013215846,0.14295768625897992,5.8307769375869505
FM,19.54449086656829,3.7211644520915588,2.5164197029446838,2.6015752327677073,3.1452429479579247,1.0950315653712894,34.48307138501646
8PSK,22.392399564655506,4.424941474701939,1.0955329897320147,1.9066223650367946,4.021929288625302,1.6044385673377315,180.0
AM,4.1806076328585515,2.098474951604401,1.6118525026364474,0.8163663596160704,3.5833676297784978,0.30748127164904837,0.7572575426375605
QPSK,16.653812618209912,2.1375478656614253,1.5884243496951904,1.1798427496812367,3.0305027774193154,0.8349606973052142,270.0
QAM,27.88770898815754,4.747361082156201,4.931835121540786,1.0162389919493315,4.029624266866782,0.32051942028328995,78.96903904172896
FSK,11.078458031168545,3.4718277716539454,2.0316143505214987,2.1113178135143325,2.792350242498773,2.367207383959321,22.48447975369272
8PSK,17.661832952809945,3.910477878674671,2.120660043766314,1.1097468127099361,4.245283128395435,1.0924486387010792,0.0
OFDM,48.782661340294766,6.471315449340205,9.096567083455506,1.3842701468102674,6.621165856621746,1.6254308971772964,227.9586751614239
FM,10.989234807463388,3.5971582570253195,2.5061779223971254,2.944162227615207,4.091944382770051,2.2892553598875707,39.45085739921286
FSK,11.942545630195253,3.0707823500343543,2.775501299208425,2.267598675998645,3.1832628235478877,2.4312058848749993,24.302088561107695
OFDM,40.05000490036789,9.689522327355355,7.760155222092743,1.8374176088409688,5.991687442377114,0.6602175158686305,53.227773381422644
8PSK,16.953147405755644,4.787228199740868,1.7802376551319081,1.738856934882911,4.121661458393328,1.0865392921383477,270.0
OFDM,48.51229168019661,8.059319126232086,7.924399524831758,1.9961040885935457,5.767859976776953,1.7811879723383586,310.44386171406825
BPSK,3.663877846451135,1.9756201157158642,1.2129484320677835,0.5022203220101955,2.748526750743438,0.5715802182484703,180.0
QPSK,19.429421182236386,3.830341257890926,1.9401358200548686,1.0321251482594729,3.7117741338304677,0.7258579628056866,0.0
FSK,13.003185685992504,2.3342593783457595,2.8749001136735037,2.0848701815914135,3.703271244230745,1.3778847346673744,9.41443003912461
8PSK,18.955899408727994,3.9723446122573423,2.128031826437266,1.6573889355635731,3.7903093818420004,0.872908712317845,315.0
BPSK,6.860232533582008,1.5558137764483893,1.2554826094489888,0.8643253527466971,2.6698473195782304,0.2674626467683836,0.0
8PSK,23.260113504996212,4.230864250415355,1.7748666575775676,1.4977435057634385,4.4095942171763385,1.3939275814876244,180.0
QAM,22.386058877840863,4.142123349646974,2.661443348721438,1.9926829520836598,4.81353379198328,0.9290810590941847,61.404968478695196
OFDM,49.210369340668976,6.3645290056772,8.37593713525001,1.919171900696302,6.899366745908502,1.7690112156676636,308.1363956496538
OFDM,36.83948952263938,9.068833253701882,6.556451469015611,1.93014657889257,5.836878676126858,0.8463527959600581,284.0947393225113
BPSK,4.457962165970892,1.7191893476094227,1.293716429442196,1.1123499091480522,2.4589818946097513,0.2931600860667207,180.0
8PSK,20.862329891525718,3.67602437542761,1.3550724010550648,1.347244461662284,3.98988333849882,1.6748197351111611,180.0
QAM,28.51739739165488,5.011299137807062,4.104494447115108,1.2043246614370275,5.442091672602157,0.5951088040534454,267.28086917437605
FSK,6.085171872139082,1.846107375571767,2.717355117112025,2.517232979117865,2.896531633850604,2.408178517003031,21.440890571671236
FSK,6.755958806245421,2.962748963719121,1.501363149963271,3.3237758391026477,2.7269076661150504,2.4796791593122083,9.078188186358691
QPSK,12.075991680431795,3.940929842285755,1.1347448636536577,1.8881113077238108,3.7039350754040954,0.5730870906417067,270.0
